Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Average_Working_Hours
39,No,Travel_Rarely,Sales,1,1,Marketing,1,3388,Male,2,Research Scientist,Single,23400,0,Y,11,8,1,9,2,8,0,7,,3,3,2,3,6.500826087
40,Yes,Non-Travel,Research & Development,2,4,Life Sciences,1,3389,Male,1,Human Resources,Single,65450,4,Y,15,8,0,22,2,1,0,0,2,2,2,3,3,9.510643519
47,No,Travel_Frequently,Research & Development,7,4,Life Sciences,1,3390,Male,3,Sales Executive,Divorced,69310,1,Y,11,8,0,20,3,19,2,7,3,3,4,3,3,10.07904989
36,No,Non-Travel,Sales,28,1,Life Sciences,1,3391,Male,2,Research Scientist,Divorced,48980,4,Y,13,8,1,12,3,7,0,7,1,4,3,3,3,6.825506823
31,Yes,Non-Travel,Research & Development,28,4,Medical,1,3392,Male,2,Research Scientist,Single,25930,0,Y,21,8,0,4,2,3,1,2,3,1,3,3,4,8.197324263
33,No,Non-Travel,Sales,15,3,Other,1,3393,Male,4,Research Director,Single,194360,1,Y,19,8,2,10,4,10,6,0,4,3,3,3,3,7.882856462
29,Yes,Travel_Rarely,Human Resources,3,5,Life Sciences,1,3394,Male,1,Sales Executive,Single,27230,6,Y,11,8,1,3,2,0,0,0,4,1,3,2,3,10.32503138
33,No,Travel_Rarely,Research & Development,2,2,Technical Degree,1,3395,Male,2,Laboratory Technician,Single,34790,3,Y,12,8,0,5,3,3,0,2,2,4,3,3,3,7.481684862
45,No,Travel_Rarely,Research & Development,26,1,Medical,1,3396,Female,3,Healthcare Representative,Divorced,27940,3,Y,19,8,1,8,2,5,0,2,4,4,3,3,3,7.010718352
50,No,Travel_Rarely,Sales,10,1,Life Sciences,1,3397,Female,1,Manufacturing Director,Divorced,52490,9,Y,21,8,2,32,2,5,1,3,4,4,2,2,4,7.387503458
33,No,Travel_Frequently,Sales,1,3,Marketing,1,3398,Male,2,Human Resources,Married,21760,1,Y,14,8,1,6,2,6,1,2,3,2,3,2,3,8.979737459
41,No,Travel_Frequently,Sales,11,3,Other,1,3399,Male,1,Laboratory Technician,Divorced,168720,2,Y,15,8,1,21,2,18,0,11,1,3,4,3,3,7.864643347
27,No,Travel_Rarely,Research & Development,20,4,Other,1,3400,Male,2,Manufacturing Director,Married,34850,9,Y,17,8,2,4,2,2,2,2,3,2,3,3,3,7.098894604
45,No,Non-Travel,Sales,2,3,Medical,1,3401,Female,1,Sales Executive,Married,66440,1,Y,12,8,0,9,3,9,0,8,4,1,3,4,3,8.706717172
47,No,Travel_Rarely,Sales,18,4,Medical,1,3402,Female,2,Research Scientist,Single,55820,1,Y,16,8,0,9,3,9,0,7,4,4,3,3,3,8.010337713
30,Yes,Travel_Rarely,Sales,2,3,Life Sciences,1,3403,Male,2,Healthcare Representative,Married,40000,4,Y,12,8,0,7,5,5,0,1,1,3,3,2,3,10.49125831
50,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1,3404,Female,2,Sales Executive,Married,134960,3,Y,18,8,1,22,3,12,1,5,4,3,3,3,3,9.487657368
38,No,Travel_Frequently,Research & Development,13,3,Technical Degree,1,3405,Male,1,Manufacturing Director,Married,32100,0,Y,17,8,2,3,5,2,0,2,3,3,2,2,3,7.685276586
46,No,Travel_Rarely,Research & Development,28,3,Medical,1,3406,Female,3,Human Resources,Divorced,190450,6,Y,11,8,3,13,2,8,0,7,4,3,3,3,3,6.92137741
24,No,Travel_Rarely,Sales,28,3,Life Sciences,1,3407,Female,1,Healthcare Representative,Divorced,118490,1,Y,16,8,1,5,3,4,3,2,4,3,3,3,3,6.585990861
35,Yes,Travel_Rarely,Sales,24,3,Medical,1,3408,Male,3,Healthcare Representative,Divorced,20700,1,Y,13,8,3,5,1,4,0,2,3,2,1,2,3,9.321214551
31,No,Travel_Frequently,Research & Development,5,2,Technical Degree,1,3409,Male,2,Sales Executive,Married,65020,1,Y,12,8,0,4,3,4,0,3,3,1,3,3,3,6.309143615
18,No,Non-Travel,Sales,5,4,Other,1,3410,Male,2,Manager,Single,32300,1,Y,12,8,1,0,3,0,0,0,2,4,3,3,3,6.325607126
54,No,Travel_Rarely,Sales,23,3,Medical,1,3411,Female,1,Laboratory Technician,Married,136030,8,Y,13,8,1,22,2,10,0,8,3,3,3,3,3,6.599765051
35,No,Travel_Rarely,Research & Development,6,4,Medical,1,3412,Female,1,Manufacturing Director,Divorced,119960,1,Y,19,8,2,16,3,16,10,1,3,3,2,3,3,9.599074074
30,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,3413,Female,5,Healthcare Representative,Married,56050,0,Y,12,8,1,9,0,8,1,7,2,1,2,2,3,10.12023423
20,Yes,Travel_Rarely,Research & Development,2,2,Life Sciences,1,3414,Female,2,Research Scientist,Single,63970,1,Y,17,8,1,1,3,1,0,0,4,1,3,3,3,8.318101054
30,Yes,Travel_Frequently,Research & Development,8,4,Medical,1,3415,Male,1,Sales Executive,Single,191440,0,Y,11,8,0,4,3,3,1,2,2,2,3,3,3,7.586698543
26,No,Travel_Rarely,Sales,1,3,Marketing,1,3416,Female,2,Research Scientist,Married,175840,1,Y,20,8,0,8,2,8,1,3,4,4,3,3,4,7.900064279
22,No,Travel_Rarely,Research & Development,8,3,Other,1,3417,Male,2,Sales Representative,Married,49070,1,Y,21,8,1,4,2,4,1,1,2,1,2,3,4,7.311087006
48,No,Travel_Rarely,Human Resources,2,4,Medical,1,3418,Male,2,Sales Executive,Single,45540,2,Y,11,8,2,19,3,2,2,2,1,3,3,3,3,8.020512117
48,No,Travel_Rarely,Sales,3,3,Medical,1,3419,Male,1,Research Director,Single,54150,7,Y,11,8,1,27,1,15,4,8,3,3,3,3,3,6.495245821
41,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,3420,Male,2,Research Scientist,Single,47410,6,Y,16,8,0,8,3,2,2,1,4,3,3,3,3,6.910598109
39,No,Travel_Rarely,Sales,2,3,Life Sciences,1,3421,Male,3,Human Resources,Married,21150,1,Y,18,8,0,21,3,21,11,8,4,4,3,4,3,7.142438137
27,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,3422,Male,2,Human Resources,Married,31610,0,Y,13,8,2,4,0,3,2,2,1,4,3,3,3,7.307331871
35,No,Travel_Rarely,Sales,24,3,Medical,1,3423,Male,5,Sales Executive,Divorced,57450,1,Y,17,8,3,3,4,3,1,2,2,4,2,3,3,6.875793817
42,No,Travel_Rarely,Research & Development,23,4,Other,1,3424,Male,1,Research Scientist,Married,23730,6,Y,14,8,1,21,3,1,0,0,4,3,4,4,3,8.011233238
50,No,Travel_Rarely,Sales,27,3,Medical,1,3425,Male,2,Sales Executive,Married,33100,4,Y,22,8,1,8,3,1,0,0,1,4,3,4,4,6.232089218
59,No,Travel_Rarely,Research & Development,16,4,Medical,1,3426,Female,5,Laboratory Technician,Single,186650,3,Y,12,8,0,30,3,5,4,3,3,4,3,2,3,10.12087726
37,Yes,Travel_Rarely,Sales,15,3,Marketing,1,3427,Male,2,Laboratory Technician,Married,44850,5,Y,11,8,1,15,2,1,0,0,1,2,1,4,3,6.598324879
55,No,Travel_Frequently,Research & Development,26,2,Life Sciences,1,3428,Female,2,Sales Executive,Married,27890,3,Y,13,8,1,17,2,8,6,7,3,2,3,2,3,8.596978723
41,No,Non-Travel,Research & Development,19,1,Life Sciences,1,3429,Male,2,Research Scientist,Divorced,58280,1,Y,13,8,0,21,0,21,5,10,2,3,3,3,3,6.302667137
38,No,Travel_Rarely,Research & Development,24,2,Other,1,3430,Female,1,Laboratory Technician,Single,23260,8,Y,14,8,0,19,3,1,0,0,2,4,3,4,3,8.40627305
26,Yes,Non-Travel,Research & Development,21,1,Life Sciences,1,3431,Female,1,Manufacturing Director,Single,135250,8,Y,17,8,1,7,4,2,2,2,2,1,3,2,3,7.708031148
52,Yes,Travel_Rarely,Research & Development,5,4,Medical,1,3432,Female,4,Human Resources,Married,14200,1,Y,13,8,1,33,2,32,6,9,1,4,3,4,3,6.012140662
44,No,Travel_Rarely,Research & Development,16,3,Life Sciences,1,3433,Female,1,Healthcare Representative,Married,80200,3,Y,11,8,1,23,2,12,11,11,4,4,3,3,3,10.90301265
50,No,Non-Travel,Human Resources,2,2,Life Sciences,1,3434,Male,1,Laboratory Technician,Married,36880,0,Y,11,8,0,19,3,18,0,13,4,3,3,2,3,6.484585106
36,Yes,Travel_Rarely,Sales,2,4,Technical Degree,1,3435,Male,4,Sales Executive,Single,54820,1,Y,18,8,0,18,3,17,15,14,3,1,3,3,3,7.800405282
39,No,Travel_Frequently,Sales,11,3,Marketing,1,3436,Male,1,Sales Executive,Single,160150,1,Y,11,8,0,21,3,21,2,8,4,1,3,4,3,10.80191701
33,No,Non-Travel,Sales,9,2,Technical Degree,1,3437,Male,5,Sales Representative,Single,12000,0,Y,11,8,1,3,3,2,2,2,2,4,2,3,3,7.580263831
45,No,Travel_Rarely,Research & Development,7,2,Other,1,3438,Male,1,Human Resources,Married,56610,3,Y,12,8,0,26,2,9,1,1,4,4,4,2,3,7.386112269
32,No,Non-Travel,Research & Development,15,3,Medical,1,3439,Male,2,Manager,Single,69290,9,Y,20,8,0,10,6,8,7,7,4,3,3,1,4,7.179573003
34,No,Travel_Rarely,Sales,6,4,Marketing,1,3440,Male,2,Research Director,Divorced,96130,0,Y,12,8,1,16,5,15,0,9,2,4,2,2,3,7.107705366
59,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,3441,Male,2,Research Scientist,Married,56740,3,Y,12,8,0,14,6,6,0,4,2,4,1,3,3,8.113466236
45,No,Travel_Rarely,Research & Development,16,1,Medical,1,3442,Male,2,Sales Executive,Single,54840,1,Y,20,8,3,6,6,6,0,4,2,2,3,3,4,6.688949173
53,No,Travel_Frequently,Sales,8,2,Medical,1,3443,Male,2,Research Scientist,Married,120610,2,Y,20,8,1,30,2,15,6,12,3,2,3,4,4,7.778898072
36,Yes,Travel_Rarely,Research & Development,7,2,Life Sciences,1,3444,Female,1,Research Scientist,Divorced,56600,7,Y,12,8,0,9,3,1,0,0,1,3,2,3,3,6.07307591
26,Yes,Travel_Frequently,Sales,2,3,Life Sciences,1,3445,Male,2,Research Scientist,Married,48210,6,Y,14,8,2,6,2,3,1,2,1,1,3,3,3,8.203772664
34,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,3446,Male,1,Sales Representative,Married,64100,1,Y,13,8,1,1,5,1,0,0,3,3,3,2,3,9.214501182
28,No,Travel_Rarely,Research & Development,10,3,Other,1,3447,Male,2,Sales Representative,Married,52100,1,Y,15,8,0,1,1,1,0,0,4,2,3,4,3,7.788128019
38,No,Travel_Frequently,Sales,9,4,Medical,1,3448,Male,2,Research Scientist,Married,26950,3,Y,14,8,1,8,4,2,2,2,3,3,3,1,3,7.593654971
50,No,Travel_Rarely,Research & Development,5,4,Life Sciences,1,3449,Male,1,Sales Executive,Married,118780,2,Y,13,8,1,29,2,8,7,7,2,3,2,3,3,9.583764528
37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,3450,Male,1,Laboratory Technician,Single,170680,3,Y,23,8,0,8,6,4,0,1,4,2,2,3,4,7.28377163
40,No,Travel_Rarely,Human Resources,2,3,Medical,1,3451,Male,5,Sales Executive,Married,24550,1,Y,15,8,1,8,2,7,7,5,3,1,2,3,3,6.090655007
26,No,Travel_Frequently,Research & Development,3,3,Medical,1,3452,Male,2,Laboratory Technician,Divorced,139640,1,Y,11,8,2,5,1,5,1,3,1,3,3,2,3,7.712686372
46,No,Travel_Rarely,Research & Development,2,1,Medical,1,3453,Female,3,Research Scientist,Divorced,49410,9,Y,13,8,2,23,2,2,2,2,4,4,3,2,3,7.385222681
54,No,Travel_Rarely,Research & Development,5,3,Medical,1,3454,Female,2,Manufacturing Director,Married,24780,6,Y,11,8,0,13,0,9,7,0,3,3,3,3,3,7.60615162
56,No,Travel_Frequently,Research & Development,1,2,Life Sciences,1,3455,Female,2,Manufacturing Director,Married,52280,2,Y,11,8,0,18,4,5,0,3,1,3,3,3,3,6.920461394
36,No,Travel_Rarely,Research & Development,4,2,Life Sciences,1,3456,Female,2,Human Resources,Single,44780,0,Y,18,8,1,15,3,14,7,8,4,4,2,3,3,6.633445881
55,No,Non-Travel,Research & Development,2,3,Medical,1,3457,Female,2,Manager,Single,75470,7,Y,16,8,0,31,2,9,6,2,3,1,4,2,3,6.101962175
43,No,Travel_Rarely,Sales,25,2,Life Sciences,1,3458,Male,3,Research Scientist,Divorced,50550,5,Y,22,8,0,18,2,1,0,0,3,4,3,2,4,7.891980835
20,Yes,Travel_Frequently,Sales,8,3,Marketing,1,3459,Male,3,Sales Executive,Single,34640,1,Y,20,8,0,2,3,2,0,2,4,4,3,2,4,9.083067529
21,Yes,Travel_Rarely,Research & Development,1,4,Life Sciences,1,3460,Male,1,Manager,Single,57750,1,Y,18,8,0,1,2,1,1,0,3,1,2,3,3,6.597937675
46,No,Travel_Rarely,Sales,12,3,Marketing,1,3461,Female,3,Healthcare Representative,Divorced,89430,8,Y,12,8,1,19,6,16,1,7,4,1,3,3,3,10.99052213
51,Yes,Travel_Rarely,Sales,23,3,Medical,1,3462,Female,2,Research Scientist,Married,192720,9,Y,20,8,0,18,2,10,2,7,1,3,4,3,4,8.701324879
28,Yes,Non-Travel,Research & Development,19,4,Life Sciences,1,3463,Female,4,Laboratory Technician,Single,52380,1,Y,17,8,1,10,4,10,1,9,2,1,2,2,3,7.378290415
26,No,Travel_Rarely,Research & Development,5,4,Medical,1,3464,Female,2,Sales Executive,Married,46820,1,Y,11,8,1,6,3,5,1,3,1,1,3,1,3,7.51635628
30,No,Travel_Rarely,Research & Development,8,3,Medical,1,3465,Female,1,Sales Executive,Married,183000,0,Y,14,8,0,7,6,6,0,2,3,1,2,3,3,6.194155141
41,No,Travel_Rarely,Sales,1,4,Life Sciences,1,3466,Female,1,Research Director,Married,52570,1,Y,14,8,0,10,2,10,0,8,2,3,3,4,3,7.909695712
38,No,Travel_Rarely,Research & Development,5,3,Technical Degree,1,3467,Male,1,Sales Executive,Married,63490,0,Y,11,8,0,20,3,19,1,9,3,3,2,3,3,7.317914847
40,No,Travel_Rarely,Sales,1,4,Marketing,1,3468,Male,1,Sales Executive,Married,48690,4,Y,12,8,0,14,2,11,11,1,1,4,3,3,3,7.902443522
27,No,Non-Travel,Sales,11,3,Technical Degree,1,3469,Female,2,Laboratory Technician,Married,99850,1,Y,14,8,1,3,3,3,1,2,1,3,3,2,3,7.992474105
55,No,Travel_Frequently,Research & Development,23,5,Life Sciences,1,3470,Male,3,Laboratory Technician,Married,36970,3,Y,13,8,1,23,1,3,1,2,4,2,3,3,3,6.679911779
28,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,3471,Male,2,Healthcare Representative,Single,74570,3,Y,11,8,2,10,1,8,1,7,3,3,4,4,3,6.563898265
44,Yes,Travel_Rarely,Research & Development,18,4,Life Sciences,1,3472,Female,2,Sales Executive,Married,21190,9,Y,15,8,0,24,3,20,3,6,2,1,3,3,3,6.177514861
33,No,Travel_Rarely,Sales,23,4,Marketing,1,3473,Female,4,Sales Executive,Divorced,39830,4,Y,12,8,0,9,3,3,1,2,4,4,3,3,3,6.365669935
35,Yes,Travel_Rarely,Sales,7,4,Life Sciences,1,3474,Male,3,Sales Representative,Single,61180,0,Y,21,8,1,9,3,8,4,7,4,1,3,2,4,9.818430962
33,Yes,Travel_Frequently,Research & Development,1,2,Life Sciences,1,3475,Female,1,Sales Executive,Single,62140,1,Y,19,8,2,14,3,13,3,8,1,3,3,3,3,7.775195943
28,No,Travel_Rarely,Human Resources,1,1,Human Resources,1,3476,Male,2,Research Scientist,Divorced,63470,1,Y,15,8,1,4,2,4,2,2,1,3,2,3,3,6.728075481
34,No,Travel_Frequently,Sales,29,4,Marketing,1,3477,Male,1,Research Scientist,Single,115100,0,Y,14,8,1,7,5,6,0,4,1,4,2,3,3,6.673016569
37,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1,3478,Male,4,Sales Executive,Divorced,71430,2,Y,21,8,0,8,6,1,0,0,4,4,3,2,4,10.62246835
25,Yes,Travel_Rarely,Human Resources,25,4,Human Resources,1,3479,Female,2,Research Scientist,Married,82680,1,Y,12,8,0,7,3,7,5,6,4,4,4,2,3,10.94085408
26,Yes,Travel_Rarely,Sales,8,2,Marketing,1,3480,Male,2,Sales Executive,Divorced,80950,1,Y,15,8,0,1,3,1,0,0,1,3,2,4,3,7.828946563
33,Yes,Travel_Rarely,Research & Development,8,2,Life Sciences,1,3481,Male,4,Manufacturing Director,Single,29040,4,Y,13,8,0,5,2,2,2,2,1,2,3,3,3,10.1999458
42,No,Travel_Rarely,Research & Development,11,1,Life Sciences,1,3482,Male,4,Research Scientist,Married,60320,0,Y,14,8,0,23,2,22,13,7,4,1,3,2,3,6.818579196
28,Yes,Travel_Frequently,Research & Development,7,3,Life Sciences,1,3483,Male,2,Manager,Divorced,29760,1,Y,14,8,0,1,3,1,0,0,1,2,3,3,3,6.300432761
50,Yes,Travel_Frequently,Research & Development,1,4,Medical,1,3484,Male,2,Research Scientist,Single,159920,3,Y,14,8,0,5,3,0,0,0,4,3,3,3,3,10.50958983
33,No,Travel_Frequently,Sales,9,3,Medical,1,3485,Female,2,Research Scientist,Married,46490,0,Y,12,8,0,4,2,3,0,2,4,2,3,2,3,8.024171239
34,No,Non-Travel,Sales,1,1,Marketing,1,3486,Female,2,Research Director,Married,26960,3,Y,23,8,0,6,3,0,0,0,3,4,3,3,4,7.084865741
48,No,Non-Travel,Sales,2,1,Life Sciences,1,3487,Male,2,Sales Executive,Single,23700,2,Y,11,8,0,27,3,5,2,1,1,4,2,3,3,6.170675451
45,No,Non-Travel,Research & Development,1,3,Medical,1,3488,Female,2,Human Resources,Married,125040,1,Y,12,8,1,15,2,15,4,12,2,3,3,3,3,6.009245512
52,No,Travel_Rarely,Sales,1,3,Life Sciences,1,3489,Male,1,Sales Executive,Single,59740,7,Y,18,8,1,18,6,8,4,0,2,2,3,3,3,7.993881611
38,No,Travel_Rarely,Research & Development,6,2,Medical,1,3490,Male,1,Research Scientist,Divorced,47360,0,Y,11,8,1,9,3,8,2,7,3,3,3,2,3,10.6899977
29,No,Travel_Rarely,Research & Development,8,3,Medical,1,3491,Female,4,Research Scientist,Divorced,52960,4,Y,14,8,0,11,3,7,1,7,3,4,3,4,3,6.334150688
28,No,Travel_Rarely,Human Resources,1,3,Human Resources,1,3492,Female,4,Laboratory Technician,Divorced,67810,0,Y,15,8,1,10,2,9,1,7,4,2,2,3,3,6.904346549
46,No,Travel_Rarely,Research & Development,6,4,Medical,1,3493,Male,3,Sales Executive,Married,21740,3,Y,11,8,1,23,3,12,4,9,1,3,3,3,3,6.390338164
38,No,Travel_Rarely,Research & Development,7,4,Medical,1,3494,Male,1,Sales Executive,Single,66530,7,Y,20,8,1,10,2,1,0,0,4,2,3,3,4,7.405821462
43,No,Travel_Frequently,Research & Development,5,3,Medical,1,3495,Female,2,Laboratory Technician,Married,96990,8,Y,19,8,1,18,3,8,0,1,3,1,3,3,3,7.083995633
39,Yes,Travel_Frequently,Sales,1,3,Marketing,1,3496,Male,2,Healthcare Representative,Divorced,67550,7,Y,14,8,1,21,2,18,11,5,1,4,3,3,3,7.179473746
40,No,Travel_Rarely,Research & Development,1,1,Life Sciences,1,3497,Male,1,Healthcare Representative,Single,22130,1,Y,17,8,0,21,4,20,4,9,3,3,4,3,3,6.024019324
21,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,3498,Female,1,Research Scientist,Single,26100,1,Y,11,8,1,2,3,2,2,2,4,2,4,2,3,10.46879892
39,No,Non-Travel,Research & Development,6,3,Life Sciences,1,3499,Male,1,Laboratory Technician,Single,28510,9,Y,15,8,0,9,2,5,0,3,3,2,2,3,3,6.192125182
36,No,Non-Travel,Research & Development,1,3,Medical,1,3500,Male,3,Sales Representative,Single,34520,2,Y,13,8,3,18,4,11,0,9,1,4,3,4,3,7.197060478
31,No,Travel_Frequently,Research & Development,7,3,Life Sciences,1,3501,Male,1,Sales Executive,Married,52580,0,Y,14,8,3,3,5,2,2,2,3,4,3,3,3,6.595106744
28,No,Travel_Rarely,Sales,2,4,Marketing,1,3502,Male,1,Sales Executive,Married,93550,0,Y,11,8,0,6,4,5,0,4,1,2,1,3,3,7.493436474
35,No,Travel_Frequently,Research & Development,9,2,Other,1,3503,Female,1,Manufacturing Director,Divorced,104960,1,Y,13,8,1,5,2,5,0,2,4,4,3,3,3,6.61795766
49,No,Travel_Rarely,Sales,2,2,Medical,1,3504,Female,1,Sales Executive,Married,63800,6,Y,23,8,1,22,1,9,2,3,4,2,3,2,4,7.224192344
34,No,Travel_Frequently,Sales,9,1,Technical Degree,1,3505,Male,2,Sales Executive,Single,26570,2,Y,13,8,1,5,3,3,0,2,4,3,2,2,3,7.982483452
29,No,Travel_Frequently,Research & Development,1,4,Medical,1,3506,Male,3,Research Scientist,Divorced,27160,0,Y,18,8,0,8,2,7,1,1,4,2,2,1,3,7.091747735
42,No,Travel_Rarely,Sales,21,2,Life Sciences,1,3507,Female,1,Healthcare Representative,Single,22010,4,Y,12,8,1,16,3,1,0,0,2,4,3,4,3,7.204237641
29,No,Travel_Rarely,Sales,4,2,Other,1,3508,Female,2,Healthcare Representative,Married,65400,1,Y,22,8,0,10,2,10,1,2,2,4,2,1,4,10.90030624
38,No,Travel_Rarely,Research & Development,1,3,Medical,1,3509,Female,1,Human Resources,Married,38160,1,Y,13,8,2,7,2,7,5,0,3,3,4,2,3,6.495622032
28,No,Travel_Frequently,Sales,6,4,Life Sciences,1,3510,Male,1,Manager,Divorced,52530,1,Y,15,8,0,3,2,3,0,2,3,3,3,3,3,10.67622269
18,Yes,Non-Travel,Research & Development,2,4,Medical,1,3511,Male,3,Laboratory Technician,Single,109650,1,Y,18,8,0,0,5,0,0,0,3,3,3,4,3,7.010858691
33,Yes,Travel_Rarely,Research & Development,3,2,Life Sciences,1,3512,Male,1,Sales Executive,Single,49360,0,Y,14,8,0,6,2,5,0,3,1,1,3,2,3,8.984980406
41,No,Travel_Rarely,Research & Development,4,2,Medical,1,3513,Male,2,Research Scientist,Married,25430,3,Y,12,8,0,6,3,1,0,0,2,4,3,3,3,8.098481087
31,Yes,Travel_Frequently,Sales,10,3,Technical Degree,1,3514,Female,1,Research Director,Married,53040,1,Y,17,8,0,2,3,2,2,2,3,3,2,4,3,7.12789442
37,No,Travel_Rarely,Research & Development,23,3,Life Sciences,1,3515,Male,3,Manufacturing Director,Divorced,166590,7,Y,16,8,1,9,2,6,1,3,3,4,3,3,3,7.974104803
27,No,Travel_Rarely,Research & Development,6,2,Medical,1,3516,Female,1,Healthcare Representative,Married,42600,1,Y,11,8,2,4,2,4,2,2,4,3,3,3,3,7.363422827
34,No,Travel_Rarely,Sales,1,1,Marketing,1,3517,Female,2,Laboratory Technician,Married,24760,1,Y,19,8,0,6,2,6,1,3,2,3,2,3,3,7.086201717
35,No,Travel_Rarely,Research & Development,6,3,Life Sciences,1,3518,Female,3,Laboratory Technician,Single,31020,1,Y,13,8,1,6,3,5,1,4,3,3,1,2,3,6.795753113
29,Yes,Travel_Rarely,Research & Development,6,3,Life Sciences,1,3519,Male,1,Sales Executive,Married,22440,1,Y,12,8,3,11,5,11,3,10,4,1,1,1,3,6.771594304
40,No,Travel_Frequently,Research & Development,2,4,Medical,1,3520,Male,4,Human Resources,Single,75960,9,Y,11,8,0,20,0,18,2,13,2,3,2,1,3,6.717986998
42,Yes,Travel_Frequently,Sales,2,4,Life Sciences,1,3521,Male,1,Laboratory Technician,Single,22850,0,Y,16,8,0,22,3,21,13,14,3,1,2,1,3,8.053107715
42,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,3522,Male,4,Laboratory Technician,Single,30340,7,Y,21,8,1,9,3,6,1,5,2,1,4,2,4,7.705268074
35,No,Travel_Rarely,Research & Development,5,3,Medical,1,3523,Male,1,Healthcare Representative,Married,57150,6,Y,24,8,2,10,0,8,1,7,4,3,3,3,4,7.119267009
24,No,Travel_Rarely,Sales,7,4,Life Sciences,1,3524,Female,1,Laboratory Technician,Single,25760,8,Y,17,8,3,6,3,4,1,2,4,2,3,3,3,7.937359924
28,Yes,Travel_Rarely,Research & Development,15,4,Life Sciences,1,3525,Male,2,Sales Executive,Married,41970,1,Y,13,8,0,1,3,1,0,0,3,4,2,1,3,10.33863039
26,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,3526,Male,2,Sales Representative,Married,143360,1,Y,21,8,1,8,3,8,0,7,1,4,3,3,4,7.471162375
30,No,Travel_Rarely,Research & Development,7,2,Life Sciences,1,3527,Female,1,Manufacturing Director,Married,34480,1,Y,11,8,0,10,3,10,1,4,3,,3,3,3,7.689747045
40,No,Travel_Frequently,Research & Development,26,4,Life Sciences,1,3528,Male,2,Research Scientist,Married,194060,3,Y,20,8,3,16,2,1,0,0,3,4,1,3,4,10.46398261
35,No,Travel_Rarely,Research & Development,18,5,Medical,1,3529,Female,2,Research Scientist,Divorced,65380,2,Y,16,8,1,15,3,7,6,4,3,2,4,3,3,6.911564577
34,No,Travel_Frequently,Research & Development,6,2,Life Sciences,1,3530,Male,1,Research Director,Single,43060,0,Y,11,8,0,14,2,13,4,9,4,1,3,3,3,7.522875817
35,No,Travel_Frequently,Research & Development,3,3,Medical,1,3531,Female,2,Laboratory Technician,Married,22580,1,Y,11,8,1,2,2,2,2,2,4,4,4,3,3,7.963982639
43,Yes,Travel_Rarely,Sales,5,3,Marketing,1,3532,Female,3,Research Scientist,Single,45220,8,Y,15,8,1,7,3,4,1,3,1,3,2,3,3,7.49332136
32,No,Non-Travel,Research & Development,11,2,Other,1,3533,Female,2,Research Scientist,Divorced,44870,1,Y,11,8,0,1,5,1,0,0,3,1,3,2,3,6.594707176
56,No,Travel_Rarely,Research & Development,3,2,Other,1,3534,Male,2,Healthcare Representative,Divorced,44490,,Y,15,8,0,28,3,5,4,2,4,1,3,1,3,6.287570323
29,No,Travel_Rarely,Research & Development,26,1,Life Sciences,1,3535,Male,1,Laboratory Technician,Married,22180,1,Y,24,8,1,10,1,10,0,8,,4,3,3,4,7.507206522
19,No,Travel_Rarely,Research & Development,23,4,Life Sciences,1,3536,Male,2,Laboratory Technician,Single,191970,1,Y,12,8,0,1,2,1,0,0,3,1,3,3,3,7.311391284
45,No,Travel_Rarely,Research & Development,22,3,Life Sciences,1,3537,Female,2,Sales Representative,Married,132120,4,Y,13,8,0,7,4,3,0,2,1,3,2,3,3,8.789366761
37,No,Travel_Rarely,Research & Development,14,4,Life Sciences,1,3538,Male,3,Research Scientist,Married,65770,1,Y,13,8,0,14,1,14,3,11,4,4,2,1,3,6.832842067
20,No,Travel_Rarely,Research & Development,6,3,Medical,1,3539,Male,5,Research Director,Single,83920,1,Y,17,8,0,2,5,2,1,2,1,3,2,3,3,6.684359435
44,Yes,Travel_Rarely,Human Resources,6,2,Human Resources,1,3540,Male,3,Sales Executive,Single,45580,1,Y,13,8,1,6,2,6,0,2,3,3,3,1,3,10.40852339
53,No,Travel_Rarely,Research & Development,6,4,Life Sciences,1,3541,Male,1,Research Director,Divorced,40310,3,Y,12,8,1,26,3,7,4,7,4,3,3,2,3,6.025689258
29,No,Travel_Rarely,Research & Development,23,3,Medical,1,3542,Male,1,Sales Executive,Married,79690,0,Y,14,8,0,6,3,5,1,3,2,4,2,3,3,8.911738128
